SA2,SA2 NAME,Earners,Median_age_of_earners,Total_income_all_persons,Median_income,Mean_income,P80_over_P20,P80_over_P50,P20_over_P50,P10_over_P50,Gini,Top_1pc,Top_5pc,Top_10pc,Prop_Quartile1,Prop_Quartile2,Prop_Quartile3,Prop_Quartile4
109031182,Deniliquin,4863,47,238484035,41247,49041,4.83,1.79,0.37,0.14,0.464,6.8,19.3,30.2,28.8,27.8,25.5,17.9
109031183,Deniliquin Region,3004,49,136945595,36020,45588,6.12,1.92,0.31,0.08,0.524,8,22.8,34.5,33.7,28.1,23.4,14.8
109031184,Moama,3095,46,159081052,42111,51399,5.17,1.89,0.37,0.13,0.466,6.6,19.7,30.8,28.2,27.4,24,20.4
109031185,Tocumwal - Finley - Jerilderie,5301,49,250828541,38537,47317,5.52,1.89,0.34,0.12,0.489,7,20.8,32,31.4,28.1,23.4,17.1
110011186,Armidale,12135,45,620800215,41403,51158,5.43,1.88,0.35,0.14,0.471,7.2,20,31.1,29.3,27.1,23.9,19.7
110011187,Armidale Region - North,2330,48,92788708,33848,39823,5.52,1.8,0.33,0.1,0.547,9.8,22.8,34.4,35.2,32.4,20.9,11.6
110011188,Armidale Region - South,3297,48,148165774,38214,44940,5.5,1.81,0.33,0.11,0.474,6.6,18.8,30.1,31.3,29.4,23.8,15.6
110011189,Walcha,1942,50,81479577,35927,41957,6.53,1.77,0.27,0.06,0.572,10.4,24,35.7,34.6,29.8,23.2,12.3
110021190,Glen Innes,4235,50,157167766,31262,37112,7.88,1.96,0.25,0.04,0.539,6.4,19.6,32,39.1,29.4,20.1,11.4
110021191,Inverell,5815,44,263854910,40329,45375,4.44,1.66,0.37,0.15,0.437,6.1,17.7,28.6,28.5,30.4,27.1,14
110021192,Inverell Region - East,2199,47,83406209,33558,37929,6.71,1.79,0.27,0.03,0.545,7.5,21.1,32.8,36.1,31.1,22.5,10.3
110021193,Inverell Region - West,2772,48,103847951,32376,37463,9,1.88,0.21,0.01,0.595,8.1,22.3,34.7,38.7,28,21.9,11.4
110021194,Tenterfield,3030,52,105160101,29081,34706,8.92,1.95,0.22,0.03,0.545,7,20.1,32.4,41.2,29.5,19.7,9.5
110031195,Moree,4753,43,275351465,46240,57932,4.13,1.7,0.41,0.16,0.519,14.1,26.6,36.6,23.4,27.4,29.2,20
110031196,Moree Region,2414,44,119082862,41024,49330,7.24,1.87,0.26,0.03,,15.4,34.6,47.1,32.3,23.8,24.9,19
110031197,Narrabri,4097,45,223891259,44750,54648,4.57,1.84,0.4,0.17,0.464,7.4,19.7,30.9,24.9,27.9,25.5,21.7
110031198,Narrabri Region,2497,46,119901194,37779,48018,6.9,1.94,0.28,0.05,0.583,11.6,25.7,37.4,33.3,26.2,23.1,17.4
110041199,Gunnedah,4864,43,274123845,44700,56358,5.59,2.04,0.36,0.14,0.469,5.5,18.2,30,26.6,25.8,22.5,25
110041200,Gunnedah Region,2190,45,116220572,42139,53069,6.3,2.05,0.33,0.09,0.526,6.3,20.2,32.6,29.5,25.3,21.8,23.3
110041201,Quirindi,3933,48,182715661,38218,46457,6.3,1.91,0.3,0.07,0.534,7.1,21.2,33.4,32,27.8,22.3,17.9
110041202,Tamworth - East,10849,43,531880808,43293,49026,4.45,1.7,0.38,0.16,0.422,5.7,17,27.7,26.3,28.5,27.9,17.2
110041203,Tamworth - North,7993,43,444536596,46668,55616,4.72,1.78,0.38,0.15,0.445,7.1,19.1,29.8,24.9,25.4,27.4,22.4
110041204,Tamworth - West,2423,37,105399385,41926,43500,3.76,1.53,0.41,0.19,0.388,3.9,14.3,24.6,26.3,32.4,29.5,11.8
110041205,Tamworth Region,9887,47,477503144,41244,48296,5.74,1.82,0.32,0.09,0.491,8.1,19.9,31.1,29.5,27.4,25,18.1
111011206,Belmont - Bennetts Green,9526,45,552533344,45520,58003,5.27,1.92,0.37,0.13,0.47,7.6,20.5,31.9,26.2,25.1,24.2,24.5
111011207,Belmont South - Blacksmiths,2789,46,146479837,42490,52521,5.67,1.91,0.34,0.11,0.471,6.2,19.6,31.3,28.4,27,23.6,21
111011208,Charlestown - Dudley,13675,42,800565230,47714,58542,5.15,1.86,0.36,0.13,0.458,7.2,19.6,30.7,25.2,23.8,25.7,25.3
111011209,Glendale - Cardiff - Hillsborough,12940,42,744684338,48815,57549,4.38,1.77,0.4,0.16,0.429,6,17.9,28.6,22.9,25,27.5,24.7
111011210,Mount Hutton - Windale,3817,43,196788020,43823,51556,4.39,1.76,0.4,0.18,0.432,6.2,18.1,28.9,25.1,28.9,26.8,19.2
111011211,Redhead,1908,46,125775658,49496,65920,5.63,2.04,0.36,0.12,0.481,6.8,19.9,32,24.6,23.5,20.7,31.2
111011212,Swansea - Caves Beach,5826,47,323566636,42791,55538,5.72,2.02,0.35,0.12,0.475,6.8,19.7,31.6,28.3,25.8,22.2,23.6
111011213,Valentine - Eleebana,7586,48,508712354,49652,67059,6.36,2.02,0.32,0.11,0.502,8.6,22.1,34.1,26.4,21.5,21.1,31
111011214,Warners Bay - Boolaroo,7624,46,448671301,46443,58850,5.6,1.95,0.35,0.13,0.47,7.1,19.9,31.2,26.9,23.5,23.1,26.5
111021215,Bolton Point - Teralba,4197,45,214899454,43662,51203,4.87,1.78,0.37,0.14,0.439,5.6,17.8,28.7,27.5,25.9,26.9,19.7
111021216,Bonnells Bay - Silverwater,4515,46,231434894,41640,51259,5.58,1.92,0.34,0.12,0.455,5.5,17.7,29.3,28.8,26,24.3,21
111021217,Edgeworth - Cameron Park,7042,40,401742482,49999,57049,3.96,1.73,0.44,0.21,0.398,4.4,15.5,26.1,20.7,25.7,28.9,24.6
111021218,Morisset - Cooranbong,7225,46,368159857,41002,50956,5.34,1.94,0.36,0.14,0.461,6.2,18.7,30,29.1,26.8,23.3,20.9
111021219,Toronto - Awaba,7003,48,399273224,43357,57015,5.61,1.96,0.35,0.13,0.488,8.7,22.3,33.7,27.6,26.2,23.2,23.1
111021220,Wangi Wangi - Rathmines,5075,49,290676645,44650,57276,6.23,2,0.32,0.11,0.485,6.8,20.1,32.1,28.4,23.9,22.5,25.2
111021221,West Wallsend - Barnsley - Killingworth,3460,42,183117057,46551,52924,3.98,1.71,0.43,0.19,0.406,5,16.1,26.8,22.7,27.7,28.9,20.7
111031222,Adamstown - Kotara,9162,43,544351272,49472,59414,5.26,1.87,0.36,0.13,0.445,5.6,17.6,28.6,24.8,22.8,24.3,28.1
111031223,Beresfield - Hexham,3939,43,188151431,42674,47766,4.78,1.68,0.35,0.13,0.427,6,17.2,27.7,27.5,27.8,28.8,15.9
111031224,Hamilton - Broadmeadow,6640,42,433139083,49329,65232,5.18,1.94,0.38,0.16,0.483,8.6,22.1,33.6,24.4,23.6,23.1,28.9
111031225,Lambton - New Lambton,9488,43,615212154,52000,64841,4.81,1.83,0.38,0.16,0.456,7.6,20.2,31.1,22.8,22.5,24.7,30.1
111031226,Maryland - Fletcher - Minmi,7254,40,436347440,51748,60153,4.22,1.76,0.42,0.19,0.41,4.7,16.1,26.7,20.8,24.4,26.6,28.1
111031227,Mayfield - Warabrook,7752,38,407646357,47125,52586,4.15,1.69,0.41,0.19,0.397,4.6,15.2,25.6,23.7,26,29.3,21
111031228,Merewether - The Junction,8970,43,727882746,56590,81146,5.67,2.01,0.35,0.16,0.526,11,26.5,38.2,22.4,20.7,21.4,35.5
111031229,Newcastle - Cooks Hill,7167,39,584917663,55907,81613,5.42,1.96,0.36,0.18,0.528,11.5,27.4,39.2,22.2,20.7,22.2,34.9
111031230,Newcastle Port - Kooragang,,,,,,,,,,,,,,,,,
111031231,Shortland - Jesmond,4245,34,177384961,35909,41787,5.81,1.85,0.32,0.14,0.441,4.6,16.3,27.5,33.8,28.6,24.2,13.5
111031232,Stockton - Fullerton Cove,3439,48,197620206,47227,57464,5.58,1.93,0.35,0.12,0.457,5.2,17.6,29.2,26.5,23.2,23.6,26.8
111031233,Wallsend - Elermore Vale,10115,43,545753432,45681,53955,4.82,1.81,0.38,0.14,0.438,5.9,17.8,28.6,25.3,25.9,26.4,22.3
111031234,Waratah - North Lambton,6038,39,321337128,47224,53219,4.75,1.76,0.37,0.15,0.42,4.9,16.2,26.7,25.3,24.3,28,22.4
111031235,Wickham - Carrington - Tighes Hill,4716,37,271547913,49130,57580,4.28,1.78,0.42,0.2,0.413,5.1,16.5,27.1,22.1,25.4,26.8,25.7
112011236,Ballina,8938,50,401784615,36856,44952,5.42,1.87,0.34,0.13,0.466,6.7,19.6,31,32.2,31,21.9,14.9
112011237,Ballina Region,9574,49,462381438,38321,48296,5.65,1.93,0.34,0.12,0.495,7.9,21.5,32.9,31.4,29,21.8,17.8
112011238,Bangalow,3773,47,203645907,33257,53975,6.63,2.31,0.35,0.14,0.58,14.2,30.5,42.5,36.1,28.1,16.6,19.2
112011239,Brunswick Heads - Ocean Shores,4618,47,200344710,33507,43383,5.26,1.95,0.37,0.16,0.481,7.1,20.4,32.2,34.1,31.9,19.5,14.5
112011240,Byron Bay,6879,41,343100482,32900,49877,5.4,2.07,0.38,0.17,0.552,15,29.6,41,35.5,30,18.9,15.6
112011241,Evans Head,2502,48,109225243,37237,43655,5.62,1.86,0.33,0.13,0.456,5.4,17.5,28.7,32.4,29.6,22.8,15.2
112011242,Lennox Head - Skennars Head,4968,46,288836743,42037,58139,5.44,2.08,0.38,0.17,0.496,8.7,22.8,34.4,27.6,27.2,20.6,24.6
112011243,Mullumbimby,4488,48,181938267,29247,40539,5.97,2.03,0.34,0.1,0.539,10.6,25.1,36.9,40.5,29.8,17.9,11.8
112021244,Casino,5274,45,225618013,40221,42779,4.22,1.58,0.37,0.14,0.411,5.3,16.3,26.7,28.9,31.6,28.9,10.6
112021245,Casino Region,3207,49,122005549,34444,38044,6.09,1.76,0.29,0.06,0.491,6,18.4,29.7,35,32.1,23.1,9.8
112021246,Goonellabah,6621,44,313409084,41641,47336,4.29,1.68,0.39,0.14,0.428,6.4,17.8,28.4,26.7,30.8,27.2,15.3
112021247,Kyogle,3552,50,135861103,31445,38249,7.38,1.97,0.27,0.05,0.518,6.9,19.9,31.8,38.5,28.6,21.9,11.1
112021248,Lismore,7464,44,326533372,38747,43748,4.6,1.71,0.37,0.15,0.428,6,17.3,27.9,30.3,30.7,26.2,12.8
112021249,Lismore Region,8508,50,388800004,36311,45698,6.09,1.94,0.32,0.09,0.507,8.2,21.6,33,33.2,28.9,21.9,16.1
112031250,Kingscliff - Fingal Head,6664,46,383608229,42009,57564,5.24,2.01,0.38,0.17,0.496,9.3,23.7,35.2,27.5,27.8,21.9,22.8
112031251,Murwillumbah,4191,46,177240575,36999,42291,4.74,1.74,0.37,0.15,0.434,5.5,17.2,28.2,31.8,30.9,25.3,11.9
112031252,Murwillumbah Region,5150,50,227761077,34806,44225,5.78,1.95,0.34,0.11,0.502,7.2,21.3,33.1,34.8,29.3,20.8,15.2
112031253,Pottsville,6937,45,332709498,38187,47962,5.14,1.94,0.38,0.16,0.467,6.7,19.5,30.9,30.6,29.1,22.4,17.8
112031254,Tweed Heads,9565,47,454763516,37981,47545,4.74,1.84,0.39,0.16,0.464,7.8,20.9,32,29.9,31.3,23.1,15.7
112031550,Banora Point,8207,48,380775748,38777,46396,5,1.81,0.36,0.14,0.455,6.6,19.1,30.3,30.6,29.9,24,15.6
112031551,Terranora - North Tumblegum,1896,47,106759329,42894,56308,5.28,1.98,0.38,0.17,0.474,6.9,20.5,31.9,27.5,26.6,21.8,24.1
112031552,Tweed Heads South,3387,47,139369457,35456,41148,4.55,1.72,0.38,0.16,0.437,6.5,18.2,28.9,32.7,32.8,23.9,10.6
113011256,Griffith (NSW),10680,41,526970476,42886,49342,4.2,1.68,0.4,0.18,0.431,7.1,18.6,29,26.5,28.5,28.8,16.1
113011257,Griffith Region,7679,44,398708274,42626,51922,4.59,1.77,0.38,0.14,0.484,8.3,22,32.9,27.4,27.3,27.2,18.2
113011258,Leeton,5396,44,259205607,43940,48037,4.31,1.67,0.39,0.15,0.421,5.2,16.2,26.6,25.8,28.3,29.3,16.6
113011259,Narrandera,3162,48,147974981,40119,46798,4.81,1.8,0.38,0.14,0.454,5.7,18.1,29.2,28.7,30.3,24.7,16.3
113021260,Tumbarumba,1876,49,92791978,42220,49463,5.4,1.84,0.34,0.1,0.456,6.1,18.4,29.2,28.7,26.3,25.7,19.3
113021261,Tumut,3346,45,177719780,45431,53114,4.49,1.79,0.4,0.18,0.42,5.2,16.5,27.1,24.8,26.5,27,21.7
113021262,Tumut Region,2450,48,126244644,42891,51528,4.47,1.86,0.42,0.17,0.43,5.2,16.8,27.8,25.7,28.6,25,20.7
113031263,Cootamundra,3882,48,194216822,41797,50030,4.91,1.8,0.37,0.14,0.461,6.5,19.7,30.9,27.6,29.4,24.9,18.2
113031264,Gundagai,1951,47,98037931,40601,50250,4.71,1.8,0.38,0.17,0.473,7.2,20.8,31.9,28.5,27.9,25.8,17.8
113031265,Junee,2752,44,137799165,43241,50072,4.68,1.76,0.38,0.15,0.439,5.7,17.3,28.5,26.8,27.5,27.2,18.5
113031266,Temora,3589,49,167317184,39245,46619,5.74,1.87,0.33,0.09,0.477,5.9,18.7,30.3,31.3,28.5,22.7,17.5
113031267,Wagga Wagga - East,9789,44,566368993,46921,57858,4.35,1.8,0.41,0.17,0.446,7.7,20,30.5,23.2,26.7,26.5,23.6
113031268,Wagga Wagga - North,2091,39,115700170,47021,55332,4.45,1.72,0.39,0.19,0.431,7.5,18.8,29,24.2,25.7,28.7,21.4
113031269,Wagga Wagga - South,11457,41,625947640,48261,54635,3.78,1.66,0.44,0.2,0.398,5.7,16.5,26.6,21.3,27.1,30.3,21.3
113031270,Wagga Wagga - West,7132,42,403432536,46633,56567,4.17,1.76,0.42,0.19,0.438,8,20.3,30.4,23.1,27.1,27.7,22.1
113031271,Wagga Wagga Region,7650,45,406076168,44638,53082,4.44,1.78,0.4,0.16,0.45,6.4,18.8,29.8,25,27.5,26.8,20.7
114011272,Berry - Kangaroo Valley,4919,53,259600439,38777,52775,6.43,2.07,0.32,0.13,0.516,8.5,23.2,35,31.6,27,20.6,20.8
114011273,Callala Bay - Currarong,1758,49,79075766,35874,44981,5.97,2.04,0.34,0.11,0.468,5.9,18,29.4,32.8,28.7,21.4,17.1
114011274,Culburra Beach,2467,50,109089620,37365,44220,5.52,1.79,0.32,0.12,0.466,6.4,19.1,30.4,32.9,29.4,23,14.7
114011275,Ettrema - Sassafras - Budawang,25,50,786231,37996,31449,,,,,,,,,34.6,23.1,19.2,23.1
114011276,Huskisson - Vincentia,2531,52,133731080,41154,52837,6.54,2.07,0.32,0.12,0.481,5.2,19,30.6,30.2,25,20.6,24.2
114011277,North Nowra - Bomaderry,8126,46,418920257,41270,51553,4.76,1.9,0.4,0.16,0.456,7,19.4,30.4,27.3,28.7,23.9,20.2
114011278,Nowra,8468,42,414144187,41901,48907,4.37,1.77,0.4,0.17,0.424,5.6,17.1,27.7,26.5,29.6,26.1,17.7
114011279,St Georges Basin - Erowal Bay,5775,47,248461363,37470,43024,5.11,1.76,0.35,0.13,0.442,5.6,17.5,28.5,31,31.4,24.2,13.3
114011280,Sussex Inlet - Berrara,1828,53,73581048,32298,40252,6.17,1.86,0.3,0.1,0.488,7.7,21.4,32.9,36.2,32.9,19.9,11.1
114011281,Tomerong - Wandandian - Woollamia,2053,48,101866999,40216,49619,4.77,1.92,0.4,0.19,0.457,7.2,19,30.2,28.1,30,22.7,19.2
114011282,Ulladulla,7709,50,321226630,32370,41669,5.65,1.91,0.34,0.12,0.491,8,21.6,33.2,36.1,31.6,19.5,12.8
114011283,Ulladulla Region,2578,52,107658342,31413,41760,6.02,2.07,0.34,0.13,0.493,6.4,20.5,32.7,36.7,31.3,17.9,14.1
114021284,Bowral,7763,54,502738483,40350,64761,7.23,2.31,0.32,0.11,0.565,11.5,28.4,41.2,31.1,24.5,19.1,25.2
114021285,Hill Top - Colo Vale,3309,43,171578780,45384,51852,4.17,1.75,0.42,0.21,0.413,5.1,16.2,26.9,24.1,27.9,27.4,20.6
114021286,Mittagong,4923,48,282321309,40455,57347,4.82,1.95,0.4,0.16,0.524,15.7,28.4,38.7,28.6,28.6,22.9,20
114021287,Moss Vale - Berrima,5233,46,276846851,42879,52904,4.6,1.85,0.4,0.17,0.46,7.4,20.1,31.3,26.5,28.6,25,20
114021288,Robertson - Fitzroy Falls,2104,50,138479153,40611,65817,6.09,2.11,0.35,0.12,0.595,18,34.1,44.9,31.2,24.5,20,24.3
114021289,Southern Highlands,3771,53,196882989,37001,52210,6.19,2.13,0.34,0.13,0.533,10.4,24.7,36.6,33.3,27.1,19.2,20.4
115011290,Baulkham Hills (East),13328,43,830001434,52019,62275,5.47,1.89,0.35,0.13,0.446,5.3,17.2,28.4,24.7,20.9,23.3,31.1
115011291,Baulkham Hills (West) - Bella Vista,12790,45,913493691,53703,71422,5.47,1.96,0.36,0.15,0.489,8.2,22,33.6,23.5,21.3,21.7,33.5
115011294,Glenhaven,4201,49,343876095,50112,81856,6.96,2.26,0.33,0.13,0.567,11.6,28.6,41.3,26.9,20.9,18,34.2
115011296,West Pennant Hills,8700,48,741017533,53907,85174,6.94,2.21,0.32,0.14,0.56,12,28.7,41.2,25.3,19.9,19.2,35.6
115011553,Castle Hill - Central,4617,43,300650556,50992,65118,5.86,2.01,0.34,0.15,0.47,6.6,19.3,30.8,25,22,21.4,31.7
115011554,Castle Hill - East,3060,48,220239052,48100,71974,7.3,2.28,0.31,0.13,0.537,9.1,24.4,37.2,28.9,20.2,19,31.9
115011555,Castle Hill - North,7599,47,562717224,52307,74051,5.74,2.07,0.36,0.15,0.513,9.5,23.8,35.8,24.1,22,20.5,33.5
115011556,Castle Hill - South,5885,45,417355996,52563,70919,6.02,2.02,0.33,0.14,0.504,8.8,23.1,34.9,25.6,20.4,21.2,32.8
115011557,Castle Hill - West,3308,44,248839562,58568,75224,5.78,1.99,0.34,0.17,0.476,6.1,19.5,31.4,22,19.5,21.3,37.3
115011558,Cherrybrook,12016,47,836529626,50744,69618,6.45,2.13,0.33,0.14,0.506,8.1,21.8,34,26.3,21,20.1,32.6
115011559,Kellyville,13084,42,910339047,55461,69577,4.93,1.89,0.38,0.19,0.452,6.9,19.1,30.5,21.2,21.3,24,33.5
115021297,Dural - Kenthurst - Wisemans Ferry,13492,47,1082987397,48550,80269,5.8,2.14,0.37,0.16,0.58,18.8,33.4,44.5,25.3,23.5,20,31.2
115021298,Galston - Laughtondale,3361,48,238385917,45128,70927,5.77,2.14,0.37,0.14,0.56,14.6,30,41.4,26.8,24.4,20.7,28.1
115031299,Bilpin - Colo - St Albans,1596,48,84503100,40176,52947,5.33,1.94,0.36,0.14,0.489,10.5,22.4,33.1,29.8,27,23.2,20.1
115031300,Kurrajong Heights - Ebenezer,13340,45,799594488,49194,59940,4.28,1.81,0.42,0.2,0.437,7,19.2,29.6,21.8,25.8,25.7,26.7
115041301,Pitt Town - McGraths Hill,6252,43,383059530,50076,61270,4.2,1.81,0.43,0.21,0.435,6.7,19.1,29.8,20.9,25.7,26.9,26.5
115041302,Rouse Hill - Beaumont Hills,12264,42,857075595,56607,69885,4.71,1.86,0.39,0.2,0.444,6.3,18.5,29.8,20.3,21.4,23.6,34.6
116011303,Blacktown (East) - Kings Park,8878,35,444412221,45814,50058,3.69,1.61,0.44,0.21,0.386,4.8,15.2,25.3,23.1,28.1,32.1,16.7
116011304,Blacktown (North) - Marayong,9117,38,453647111,45946,49758,3.75,1.61,0.43,0.21,0.382,4.2,14.5,24.8,23.2,28.1,31.6,17.1
116011306,Doonside - Woodcroft,11730,39,623444863,49909,53150,3.72,1.6,0.43,0.21,0.371,3.7,13.8,23.9,21.2,25.2,32.8,20.7
116011307,Lalor Park - Kings Langley,13542,41,759849834,49783,56111,4.15,1.71,0.41,0.19,0.403,4.6,15.7,26.3,22.1,24.6,29.2,24.1
116011308,Seven Hills - Toongabbie,12879,40,682568926,48147,52999,4.17,1.67,0.4,0.18,0.397,4.4,15.1,25.5,23.6,25,30.1,21.2
116011560,Blacktown (South),6377,39,314127158,45529,49259,3.99,1.64,0.41,0.19,0.392,4.3,14.7,25,24.1,27.6,30.9,17.4
116011561,Blacktown (West),8249,39,411067943,46244,49832,3.81,1.62,0.42,0.21,0.379,4,14.3,24.3,23.1,27.4,31.7,17.8
116021309,Glenwood,9143,41,584401153,54647,63918,4.5,1.76,0.39,0.2,0.421,5.4,16.8,27.6,21,22.2,25.3,31.6
116021310,Parklea - Kellyville Ridge,16985,38,1157782933,60354,68165,4.05,1.7,0.42,0.22,0.399,5,15.8,26.1,17.8,20.2,26.4,35.5
116021312,Riverstone - Marsden Park,7845,40,445858915,49900,56834,3.94,1.72,0.44,0.22,0.399,5,15.9,26.1,20.7,25.7,28.9,24.7
116021562,Acacia Gardens,2283,39,142498419,57409,62417,3.55,1.58,0.45,0.25,0.373,4.3,14.7,24.9,17.2,21.7,31.8,29.3
116021563,Quakers Hill,13282,39,771710317,53386,58102,3.78,1.64,0.44,0.23,0.378,4.3,14.4,24.5,19.4,23.7,30.6,26.2
116031313,Bidwill - Hebersham - Emerton,7411,38,328809428,42863,44368,3.7,1.55,0.42,0.19,0.366,3.9,13.4,23.2,25.1,31,32.4,11.4
116031314,Glendenning - Dean Park,4466,38,233695805,50279,52328,3.22,1.53,0.47,0.26,0.342,3.3,12.6,22.1,18.8,26.9,35.3,19
116031315,Hassall Grove - Plumpton,11153,40,581099971,49534,52103,3.29,1.54,0.47,0.25,0.35,3.7,13.3,22.9,19.7,26.7,35.2,18.4
116031316,Lethbridge Park - Tregear,7947,36,390784058,46525,49174,3.52,1.55,0.44,0.21,0.362,4.1,13.9,23.6,22,28.4,34.1,15.5
116031317,Mount Druitt - Whalan,9455,37,427537853,42774,45218,3.83,1.59,0.42,0.2,0.378,3.9,14,24.1,25.9,30.1,30.8,13.2
116031318,Prospect Reservoir,47,45,6149039,53113,130831,,,,,,,,,30.4,15.2,13,41.3
116031319,Rooty Hill - Minchinbury,11343,40,596261047,49012,52566,3.47,1.57,0.45,0.23,0.366,4.4,14.2,24.1,20.6,26.8,33.6,19
117011320,Banksmeadow,45,41,2517401,49680,55942,,,,,,,,,21.7,26.1,26.1,26.1
117011321,Botany,5984,41,396312884,56444,66229,3.87,1.72,0.44,0.24,0.406,5.8,17.1,27.6,18.1,22.1,28.7,31.1
117011322,Mascot - Eastlakes,13355,37,743037793,47831,55637,4.23,1.74,0.41,0.21,0.417,5.3,16.9,27.6,23.4,25.6,27.7,23.3
117011323,Pagewood - Hillsdale - Daceyville,6129,41,351082792,47465,57282,4.23,1.75,0.41,0.21,0.434,6.4,19.2,30.1,23.5,25.8,28.1,22.6
117011324,Port Botany Industrial,,,,,,,,,,,,,,,,,
117011325,Sydney Airport,,,,,,,,,,,,,,,,,
117021326,Marrickville,15219,38,949989973,51843,62421,4.28,1.79,0.42,0.23,0.429,6.5,18.3,29,20.9,24.2,26.4,28.5
117021327,Petersham - Stanmore,12548,37,922686686,58029,73533,4.36,1.82,0.42,0.22,0.451,7.6,20.8,31.7,18.6,22,24.7,34.7
117021328,Sydenham - Tempe - St Peters,4995,38,319670986,55708,63998,3.98,1.73,0.44,0.24,0.398,4.8,15.7,26.2,18.7,22.9,27.2,31.2
117031329,Darlinghurst,8355,34,756248074,59293,90514,5.72,2.08,0.36,0.19,0.535,11.8,28.2,40,20.8,19.6,21.5,38.1
117031330,Erskineville - Alexandria,11272,35,907466966,69680,80506,3.37,1.64,0.49,0.26,0.393,5.6,17.2,27.6,13.2,17.2,27.4,42.2
117031331,Glebe - Forest Lodge,11756,35,935565006,56691,79582,5.61,1.97,0.35,0.18,0.509,10.6,25.3,36.8,22.6,19.8,22.6,35.1
117031332,Newtown - Camperdown - Darlington,14707,34,1062328380,58210,72233,4.62,1.8,0.39,0.2,0.45,7.8,20.4,31.3,20.1,19.8,25.4,34.7
117031333,Potts Point - Woolloomooloo,14634,35,1293998411,58253,88424,5.82,1.98,0.34,0.17,0.553,15.2,31,42,22.5,18.3,22.9,36.3
117031334,Pyrmont - Ultimo,14218,33,1040330702,47393,73170,6.74,2.2,0.33,0.16,0.554,12.9,28.3,40.3,28.8,21,20,30.2
117031335,Redfern - Chippendale,12867,32,1092066701,51347,84873,5.1,1.87,0.37,0.18,0.584,27.2,37.7,46.7,24.2,21.7,24.7,29.3
117031336,Surry Hills,12172,33,964307257,58396,79223,5.22,1.94,0.37,0.2,0.491,10,23.9,35.1,20.7,20.2,23,36.1
117031337,Sydney - Haymarket - The Rocks,22763,30,1545362005,27311,67889,7.79,2.89,0.37,0.19,0.67,22.6,42.5,54.8,42.2,23.2,14.5,20.1
117031338,Waterloo - Beaconsfield,17359,32,1152797733,57055,66409,4.49,1.73,0.38,0.2,0.423,5.9,17.6,28.3,20.6,20.1,27.2,32.1
118011339,Bondi - Tamarama - Bronte,13131,36,1339826703,60000,102035,5.75,2.07,0.36,0.19,0.584,17.4,35.1,46.3,20.9,19.7,21.2,38.2
118011340,Bondi Beach - North Bondi,15049,35,1356562987,59384,90143,5.66,2.01,0.35,0.18,0.542,14,29.9,41.1,21.3,19.6,21.5,37.6
118011341,Bondi Junction - Waverly,11703,38,1000179444,56457,85464,6.01,2.12,0.35,0.17,0.558,11.4,28.5,40.7,22.8,20,21.4,35.8
118011342,Centennial Park,,,,,,,,,,,,,,,,,
118011343,Double Bay - Bellevue Hill,17708,44,2820828884,72578,159297,6.37,2.34,0.37,0.19,0.666,25.2,45.3,56.3,16.8,17.5,19.1,46.7
118011344,Dover Heights,7273,43,761688481,61041,104728,5.86,2.17,0.37,0.19,0.581,15.6,33.5,45.1,19.7,19.5,20.6,40.2
118011345,Paddington - Moore Park,10727,38,1309892424,71227,122112,5.57,2.12,0.38,0.2,0.585,16,34.9,46.6,17,16.8,21.2,45
118011346,Rose Bay - Vaucluse - Watsons Bay,8197,48,1306906864,68973,159437,8.13,2.58,0.32,0.14,0.699,20.6,43.7,57.1,20.5,17.5,16.5,45.5
118011347,Woollahra,5418,44,777737627,70707,143547,6.64,2.3,0.35,0.17,0.648,19.9,40.5,53,18.6,16.9,19,45.4
118021348,Coogee - Clovelly,17239,38,1632811183,65825,94716,5.11,1.91,0.37,0.19,0.52,11.7,27.8,39.1,18.6,18.2,21.5,41.7
118021350,Malabar - La Perouse - Chifley,12640,44,861597124,52678,68164,4.79,1.88,0.39,0.19,0.465,7.7,21.1,32.4,21.8,22.8,24.5,30.8
118021564,Kensington (NSW),7339,35,520425615,50113,70912,5.7,1.99,0.35,0.15,0.524,11,26.1,37.9,25.7,21.6,22.4,30.3
118021565,Kingsford,8123,38,505349889,45863,62212,5.83,1.98,0.34,0.13,0.504,9,23.4,35.2,28,22.7,22.7,26.6
118021566,Maroubra - North,6282,43,535410706,57188,85229,5.39,2.01,0.37,0.18,0.53,12.1,28.1,39.6,21.2,20.5,22.8,35.5
118021567,Maroubra - South,6388,40,438142060,52086,68588,4.9,1.9,0.39,0.19,0.475,8.6,22.1,33.4,22.3,22.8,24.2,30.6
118021568,Maroubra - West,6159,40,396837355,50049,64432,5.25,1.9,0.36,0.15,0.482,8.3,21.6,33,24.9,22.4,23.7,28.9
118021569,Randwick - North,11339,38,998703932,63216,88077,4.55,1.79,0.39,0.2,0.505,12.9,27.8,38.4,18.2,18.1,24.6,39.1
118021570,Randwick - South,8456,37,667198892,58849,78902,5.04,1.84,0.36,0.18,0.491,9.6,24.2,35.5,21,19.6,22.9,36.5
119011354,Bass Hill - Georges Hall,9522,41,479871424,42000,50396,4.46,1.78,0.4,0.17,0.442,7.3,18.9,29.7,27.4,28.2,26.3,18.1
119011355,Chullora,349,36,17790404,41625,50975,4.54,1.95,0.43,0.23,0.421,,15.3,25.9,27.1,26.8,24.8,21.3
